level,question,answer,context,retrieved_context,final_answer,retriever_time,generator_time,total_time
medium,Round the Horne co-starred which English actor?,Hugh William Paddick," The series was created by Barry Took and Marty Feldman, with others contributing to later series after Feldman returned to performing, and starred Kenneth Horne, with Kenneth Williams, Hugh Paddick, Betty Marsden and Bill Pertwee. Hugh William Paddick (22 August 1915 – 9 November 2000) was an English actor, whose most notable role was in the 1960s BBC radio show ""Round the Horne"", in sketches such as ""Charles and Fiona"" (as Charles) and ""Julian and Sandy"" (as Julian).","Hugh William Paddick (22 August 1915 – 9 November 2000) was an English actor, whose most notable role was in the 1960s BBC radio show ""Round the Horne""
Mathew Frazer Horne (born 6 September 1978) is an English actor, comedian, television presenter, and narrator
Round the Horne is a BBC Radio comedy programme that was transmitted in four series of weekly episodes from 1965 until 1968",Hugh William Paddick,0.00924992561340332,0.7722549438476562,0.7815048694610596
medium,"Which has more species, Evolvulus or Centradenia?",Evolvulus,"Evolvulus is a genus of flowering plants in the Convolvulaceae, the morning glory family.  There are about 100 species. Centradenia is a genus of 4-5 species of tropical evergreen perennials or subshrubs, native to Central America and Mexico.","Centradenia is a genus of 4-5 species of tropical evergreen perennials or subshrubs, native to Central America and Mexico.
Evolvulus is a genus of flowering plants in the Convolvulaceae, the morning glory family.  They are known generally as dwarf morning glories.  Most all are native to the Americas
The other five species are ""Cyathea crassa"", ""Cyathea grevilleana"", ""Cyathea portoricensis"" and ""Cyathea tussacii""","Centradenia has 4-5 species, while Evolvulus is described as having ""most all"" species native to the Americas, without a specific count provided. Therefore, it can be inferred that Centradenia has more species.",0.007861852645874023,4.7407872676849365,4.7486491203308105
medium,Are Working for a Nuclear Free City and The Innocence Mission both based in the United States?,no,"Working for a Nuclear Free City (sometimes abbreviated to WFANFC) was an indie nu gaze band from Manchester, England. The Innocence Mission (stylized as the innocence mission on all releases since 1995) is an American folk rock band centered on husband-and-wife singer-songwriters Karen and Don Peris.","Working For A Nuclear Free City is the debut album by Manchester (United Kingdom) indie band Working for a Nuclear Free City
The Innocence Mission (stylized as the innocence mission on all releases since 1995) is an American folk rock band centered on husband-and-wife singer-songwriters Karen and Don Peris
also having the North American Aerospace Defense Command (NORAD) and United States Northern Command (USNORTHCOM) headquarters",No.,0.010940790176391602,0.5563406944274902,0.5672814846038818
medium,What movie does Charlotte Cardoza have a role in that follows a young wizard who experiences danger and opposition as he attempts to defeat a dragon?,Dragonslayer,"Caitlin Clarke (May 3, 1952 – September 9, 2004) was an American theater and film actress best known for her role as Valerian in the 1981 fantasy film ""Dragonslayer"" and for her role as Charlotte Cardoza in the 1998–1999 Broadway musical ""Titanic"".  The story, set in a fictional medieval kingdom, follows a young wizard who experiences danger and opposition as he attempts to defeat a dragon.","The story, set in a fictional medieval kingdom, follows a young wizard who experiences danger and opposition as he attempts to defeat a dragon.
2004) was an American theater and film actress best known for her role as Valerian in the 1981 fantasy film ""Dragonslayer"" and for her role as Charlotte Cardoza in the 1998–1999 Broadway musical
The film starred Danny Glover, Desreta Jackson, Margaret Avery, Oprah Winfrey (in her film debut), Adolph Caesar, Rae Dawn Chong",Dragonslayer,0.004675865173339844,0.6301729679107666,0.6348488330841064
medium,Over what years was the city hall on top of which the Rathausmann is located constructed?,1872 to 1883,"Rathausmann is a monument on the top of Rathaus, Vienna, Austria.  Constructed from 1872 to 1883 in a Neo-Gothic style according to plans designed by Friedrich von Schmidt, it houses the office of the Mayor of Vienna as well as the chambers of the city council and Vienna ""Landtag"" diet.","Wiener Rathaus (also ""Neues Rathaus"") is the city hall of Vienna, located on Rathausplatz in the Innere Stadt district
Rathausmann is a monument on the top of Rathaus, Vienna, Austria.  Rathausmann is one of the symbols of Vienna.
The city hall was built in 1899 to replace the previous city hall, which the city built in 1868 and had outgrown.  Architect David S",1899,0.011246919631958008,0.5281703472137451,0.5394172668457031
medium,"Paul Warren starred in what 2010 movie along side Liam Neeson, Ralph Fiennes and Sam Worthington?",Clash of the Titans,"Paul Warren (born October 28, 1974) is a British actor known for roles in the science fiction, fantasy, and horror genres, often wearing heavy prosthetic makeup and/or creature suits.  He is most known for playing 'Varmik' one of the Hassk triplets in , but has also appeared in such films as Guardians of the Galaxy, , World War Z and Clash of the Titans.  Directed by Louis Leterrier and starring Sam Worthington, Liam Neeson and Ralph Fiennes, the film was originally set for standard release on March 26, 2010.","Directed by Louis Leterrier and starring Sam Worthington, Liam Neeson and Ralph Fiennes, the film was originally set for standard release on March 26, 2010
The film stars Sam Worthington, Rosamund Pike, Bill Nighy, Édgar Ramírez, Toby Kebbell, Danny Huston, Ralph Fiennes, and Liam Neeson
Danny Huston, Ralph Fiennes, and Liam Neeson, with Jonathan Liebesman directing a screenplay by Dan Mazeau and David Leslie Johnson",Clash of the Titans.,0.0064618587493896484,0.8393504619598389,0.8458123207092285
medium,"James L. Morison served as the first part-time head coach at the University of Notre Dame and what co-educational, non-profit liberal arts college whre most of the curriculum is based on and centered on the teaching of the western heritage as a product of the Greco-Roman culture and Judeo-Christian tradition?",Hillsdale College," He served as the first part-time head coach at the University of Notre Dame and Hillsdale College in 1894, tallying a mark of 1-1-1. Hillsdale College is a co-educational, non-profit liberal arts college in Hillsdale, Michigan, United States.  Most of the curriculum is based on and centered on the teaching of the Western heritage as a product of both the Greco-Roman culture and the Judeo-Christian tradition.","James L. Morison was an American football coach.  He served as the first part-time head coach at the University of Notre Dame and Hillsdale College in 1894, tallying a mark of 1-1-1.
Most of the curriculum is based on and centered on the teaching of the Western heritage as a product of both the Greco-Roman culture and the Judeo-Christian tradition
He is SUNY Distinguished Professor and the James Agee Professor of American Culture at the University at Buffalo.  Jackson has edited or authored books published by major university presses",Hillsdale College,0.011024951934814453,0.7228093147277832,0.7338342666625977
medium,Ian Young wrote Continuum that was a magazine publsuhed by a group that denied the existence of what?,HIV/AIDS," His work has appeared in ""Canadian Notes & Queries"", ""The Gay & Lesbian Review Worldwide"", ""Rites"" and ""Continuum"", as well as in more than fifty anthologies. Continuum was a magazine published by an activist group of the same name who denied the existence of HIV/AIDS.","Continuum was a magazine published by an activist group of the same name who denied the existence of HIV/AIDS.
Ian Young (born January 5, 1945) is an English-Canadian poet, editor, literary critic, and historian
Over his career, Young wrote 45 books, including novels and non-fiction for adult and youth audiences.",HIV/AIDS,0.008376359939575195,0.5932090282440186,0.6015853881835938
medium,What film directed by Wong Kar-wai won most awards at the 24th Hong Kong Film Awards?,2046," Twenty-nine winners in nineteen categories were unveiled, with films ""Kung Fu Hustle"" and ""2046"" being the year's biggest winners. 2046 is a 2004 Hong Kong romantic drama film written and directed by Wong Kar-wai.","The film was nominated for eight awards at the 12th Hong Kong Film Awards
Best film at the Hong Kong Film Critics Society Award
Besides the sixteen regular categories, the 20th Hong Kong Film Awards also presented two special awards, Lifetime Achievement Award and Professional Achievement Award",None,0.0,0.42241597175598145,0.4231133460998535
medium,What state does Steve Kokoska and Melbourne Knights FC have in common?,Victoria,"Kokoska played for Sunshine City and Essendon Croatia in the Victoria State League. Melbourne Knights FC is an Australian semi-professional football club based in the suburb of Sunshine North, Melbourne, Victoria.","Melbourne Knights FC has a long and illustrious history in Australian football
Kokoska played for Sunshine City and Essendon Croatia in the Victoria State League.
Melbourne Knights FC is an Australian semi-professional football club based in the suburb of Sunshine North, Melbourne, Victoria.  The club currently competes in the National Premier Leagues Victoria",Victoria,0.006606340408325195,0.4847681522369385,0.49137449264526367
